idx,Agro-forestry areas,Broad-leaved forest,Complex cultivation patterns,Coniferous forest,Discontinuous urban fabric,Land principally occupied by agriculture with significant areas of natural vegetation,Mixed forest,Non-irrigated arable land,Pastures,Peatbogs,Sea and ocean,Transitional woodland/shrub,Water bodies
427220,0,0,0,1,0,1,1,0,0,0,0,0,1
389241,0,0,0,0,0,0,0,0,0,0,1,0,0
348160,0,1,0,1,0,0,1,0,0,0,0,1,0
136748,1,1,0,0,0,0,0,0,0,0,0,0,0
12142,0,0,0,0,0,0,0,0,1,1,0,0,0
566142,0,1,0,1,0,1,1,1,0,0,0,1,0
620461,1,0,0,0,0,0,0,1,1,0,0,1,0
514143,0,0,0,0,0,1,0,1,0,0,0,0,0
449539,0,0,0,0,0,1,0,0,1,0,0,0,0
526709,0,0,0,0,0,0,0,0,0,0,1,0,0
225198,0,0,1,0,0,0,0,1,1,0,0,0,0
489731,0,0,0,1,1,0,0,1,0,0,0,0,0
389928,0,0,0,0,0,0,0,0,0,0,1,0,0
365092,0,1,1,0,0,0,0,1,0,0,0,0,0
91528,1,1,0,0,0,0,0,0,1,0,0,0,1
628537,1,0,0,0,0,0,0,0,1,0,0,0,0
268188,0,0,0,0,0,1,1,1,0,0,0,1,0
214449,0,0,0,0,0,0,0,1,0,0,0,0,0
650289,1,1,0,0,0,0,0,0,0,0,0,0,0
239741,0,0,0,1,0,1,1,1,0,0,0,1,0
600313,1,0,0,1,0,0,1,0,0,0,0,0,0
113325,0,0,0,1,0,0,1,0,0,0,0,1,0
631879,1,0,0,0,0,0,1,0,1,0,0,0,0
644791,1,0,0,0,0,0,0,1,0,0,0,0,0
290498,0,1,0,0,0,0,0,0,0,0,0,1,0
487693,0,0,0,1,0,0,1,0,1,0,0,0,0
452787,0,0,0,0,0,0,0,0,0,0,1,0,0
633895,0,0,0,1,0,0,1,0,0,1,0,1,0
133783,0,1,1,0,0,0,0,0,0,0,0,1,0
617289,1,1,0,0,0,0,0,0,0,0,0,0,0
16158,0,0,0,0,0,1,0,0,1,0,0,1,0
384127,0,0,0,0,0,0,0,0,0,0,1,0,0
472387,1,1,1,0,0,1,0,1,0,0,0,1,0
226838,0,0,0,0,0,0,0,1,0,0,0,0,0
518886,0,1,0,0,0,1,0,0,0,0,0,1,0
347616,0,0,0,1,0,0,0,0,0,0,0,0,1
31784,1,1,1,0,0,1,1,1,0,0,0,1,0
475986,0,0,0,0,0,1,0,0,0,0,0,0,0
330081,0,1,0,0,0,0,0,0,0,0,0,1,0
552838,1,1,0,0,0,0,0,1,0,0,0,0,0
664707,0,0,0,0,0,0,0,0,1,1,0,1,0
600007,1,0,0,0,0,0,0,1,0,0,0,0,0
411865,0,1,1,1,0,0,0,1,0,0,0,1,0
676175,1,1,0,0,0,0,1,0,0,0,0,0,0
599473,0,0,0,1,0,0,1,0,0,1,0,0,0
455407,0,0,0,0,0,0,0,0,0,0,1,0,0
88313,1,1,0,0,0,0,1,0,0,0,0,0,0
485630,0,0,0,1,0,1,1,0,0,0,0,0,0
246990,0,0,0,0,0,0,0,0,0,0,1,0,0
135741,1,1,0,0,0,0,0,0,1,0,0,1,0
47562,0,0,0,0,0,0,0,0,0,0,1,0,0
235008,0,0,0,1,0,0,1,0,0,0,0,1,0
114937,0,1,0,1,0,0,1,0,0,0,0,0,1
379678,0,0,1,0,0,1,0,1,0,0,0,0,0
406617,0,0,0,0,0,0,0,1,0,0,0,0,0
634139,1,0,0,0,0,0,0,1,1,0,0,0,0
416996,0,1,1,0,1,1,0,1,0,0,0,0,0
203819,0,0,0,0,0,0,0,1,0,0,0,1,0
406548,0,0,1,0,1,0,0,1,0,0,0,0,0
665667,1,0,0,0,0,1,0,0,0,0,0,1,0
360413,0,1,0,1,1,1,1,1,0,0,0,0,1
395931,0,1,0,0,0,0,0,1,1,0,0,0,0
495701,0,0,1,0,1,0,0,1,1,0,0,0,0
456030,0,0,0,1,0,0,0,0,0,0,1,0,0
519257,0,1,1,0,1,0,0,1,0,0,0,0,0
70967,0,1,0,0,0,1,1,1,0,0,0,1,0
74946,0,0,0,1,0,0,1,0,0,0,0,1,0
552506,0,0,1,0,0,1,0,0,0,0,0,1,0
442522,0,0,0,1,0,0,0,0,0,0,0,0,1
242474,0,1,0,0,1,1,1,0,0,0,0,0,0
168187,0,0,0,0,0,0,0,1,1,0,0,0,0
660925,0,0,0,0,0,0,0,1,1,1,0,1,0
436280,0,0,0,1,0,0,1,0,0,0,0,0,1
542572,0,0,0,0,0,0,0,0,0,0,0,0,0
85678,1,1,1,0,0,0,1,0,0,0,0,0,0
532341,0,0,0,1,0,0,1,0,0,0,0,0,1
400515,0,0,0,0,0,0,0,0,0,0,1,0,0
640515,0,0,0,1,0,0,1,0,0,1,0,1,0
444988,0,0,0,1,0,0,1,0,0,0,0,0,1
520646,0,1,1,0,0,0,0,0,1,0,0,0,0
44741,0,0,0,0,0,0,0,1,0,0,0,0,0
246681,0,0,0,0,0,0,0,0,0,0,1,0,0
146715,0,1,1,0,0,1,1,0,0,0,0,0,0
511425,0,1,1,0,0,1,0,1,0,0,0,0,0
509822,0,1,0,1,0,0,0,1,0,0,0,0,0
412044,0,1,0,0,0,1,1,1,0,0,0,0,0
141119,0,1,1,0,1,0,0,1,0,0,0,0,0
448688,0,0,0,0,0,0,0,0,1,0,0,0,0
280643,0,0,0,1,1,1,0,0,0,0,0,0,0
171871,0,0,0,1,0,0,0,0,0,0,1,0,0
611323,1,0,0,1,0,1,0,1,0,0,0,1,0
650197,1,0,0,0,0,0,0,1,0,0,0,1,0
509257,0,1,0,0,0,1,0,0,1,0,0,0,0
238229,0,0,0,1,0,0,0,0,0,0,0,1,1
189668,0,0,1,1,1,0,0,1,1,0,0,0,0
248183,0,0,0,0,0,0,0,0,0,0,1,0,0
567371,0,1,0,0,0,0,1,0,0,0,0,0,1
594,0,0,0,1,0,0,1,0,0,0,1,0,0
656241,1,1,0,0,0,0,0,0,0,0,0,1,0
259604,0,0,0,1,0,1,0,0,1,0,0,1,0
129311,0,1,0,0,0,0,0,0,0,0,0,0,0
655321,0,0,0,0,0,1,0,0,1,1,0,1,0
453013,0,0,0,0,0,0,0,0,0,0,1,0,0
418062,0,1,0,0,1,0,0,1,0,0,0,1,0
352357,0,1,1,1,0,0,1,0,0,0,0,0,0
315120,0,0,0,0,0,0,0,0,0,0,1,0,0
567391,0,1,0,0,0,1,1,1,0,0,0,1,0
489580,0,1,0,0,0,0,0,1,0,0,0,0,0
616647,1,1,0,0,0,0,0,0,0,0,0,1,1
92153,1,0,0,0,0,0,0,0,0,0,0,1,0
452074,0,0,0,0,0,0,0,0,0,0,1,0,0
193127,0,1,0,1,0,0,1,1,0,0,0,1,0
191890,0,0,0,1,0,0,1,1,0,0,0,0,0
244668,0,0,0,1,0,0,0,0,0,0,0,1,1
506689,0,0,0,0,0,1,0,1,1,0,0,0,0
230864,0,0,0,1,0,0,1,0,0,0,0,1,0
251168,0,0,0,1,0,0,0,0,0,0,0,1,1
37021,0,0,0,0,0,0,0,1,1,0,0,0,0
146045,0,1,0,0,0,1,0,0,0,0,0,0,0
429622,0,0,0,1,0,0,1,0,0,0,0,1,0
214626,0,1,0,0,1,0,0,0,0,0,0,0,0
139846,0,0,0,0,1,1,0,1,0,0,0,0,0
47399,0,0,0,0,0,0,0,1,0,0,0,0,0
102120,0,1,0,0,0,0,0,0,0,0,0,0,0
658857,1,0,0,0,0,0,0,0,1,0,0,0,0
395011,0,0,1,0,0,0,0,0,1,0,0,0,0
139510,0,1,0,0,0,1,0,0,0,0,0,1,0
463852,1,0,1,0,0,0,0,1,0,0,0,0,0
398257,0,0,0,0,0,0,0,0,1,0,0,0,0
441142,0,0,0,1,0,0,1,0,0,0,0,0,0
660117,1,0,0,0,0,0,0,1,0,0,0,0,0
616165,1,1,0,0,0,0,1,1,1,0,0,0,0
438799,0,0,0,1,0,0,1,0,0,0,0,0,1
339312,0,1,1,0,0,0,1,1,1,0,0,0,0
110059,0,0,0,1,0,0,1,0,0,0,0,0,1
509887,0,1,0,0,1,0,0,1,0,0,0,0,0
409024,0,0,0,1,1,0,1,0,1,0,0,0,0
129041,0,1,1,0,1,1,0,0,0,0,0,0,0
135786,0,0,0,0,1,0,0,0,0,0,0,0,0
157715,0,0,0,0,0,1,1,1,0,0,0,0,0
151356,0,1,1,0,0,1,0,0,0,0,0,1,0
156175,0,0,0,1,0,0,1,0,0,0,0,0,0
569050,0,0,0,1,0,0,1,0,0,0,0,1,0
351783,0,0,0,0,0,0,1,1,1,1,0,0,0
255280,0,0,0,1,0,1,1,0,0,0,0,1,0
83083,0,0,0,0,0,0,0,1,0,0,0,0,0
104643,0,0,0,0,0,0,0,1,0,0,0,0,0
238616,0,0,0,1,1,0,1,0,0,0,0,0,1
121970,0,0,0,0,0,0,0,1,0,0,0,0,0
268414,0,0,1,0,1,0,0,1,1,0,0,0,0
587732,0,0,0,0,0,0,1,0,0,0,0,0,1
340330,0,0,0,1,0,1,1,0,0,0,0,1,1
416553,0,1,0,0,0,0,0,0,0,0,0,0,0
32055,0,0,0,0,0,1,0,0,0,0,0,1,0
603193,0,0,0,1,0,0,0,0,0,1,0,1,0
222141,0,0,0,0,0,0,0,0,0,0,1,0,0
469705,1,0,0,0,0,0,0,0,0,0,0,1,0
618855,1,1,0,0,0,0,0,0,1,0,0,1,0
634149,0,0,0,1,0,0,1,1,0,1,0,0,0
322780,0,0,0,0,0,1,0,0,0,0,0,1,0
535070,0,0,0,1,0,1,1,0,0,0,0,0,1
471671,1,1,0,0,0,0,0,1,0,0,0,1,0
235738,0,0,0,1,0,0,1,0,0,1,0,0,0
479999,0,0,0,1,0,0,0,0,0,0,0,1,0
130548,0,0,0,1,0,0,0,0,0,0,0,1,0
466688,0,0,0,0,0,0,0,0,0,0,0,0,0
406526,0,0,0,0,0,0,0,1,0,0,0,0,0
422632,0,1,1,0,0,1,0,0,0,0,0,0,0
178541,0,0,0,1,0,1,1,1,0,0,0,0,0
348785,0,0,1,1,0,1,0,0,1,0,0,0,0
74036,0,0,0,1,0,0,1,0,0,1,0,1,0
259290,0,0,0,0,0,0,0,1,0,0,0,0,0
59521,0,1,0,0,0,1,0,1,1,0,0,0,0
654599,1,0,0,0,0,0,0,0,0,0,0,1,0
665417,1,0,0,0,0,0,0,0,0,0,0,0,0
663695,0,0,0,1,0,0,0,0,0,1,0,1,0
457544,0,0,0,0,0,0,0,0,0,0,1,0,0
56925,0,0,0,1,0,1,0,1,1,0,0,0,0
319284,0,0,0,1,0,1,1,1,0,0,0,0,0
8635,0,0,0,1,0,1,1,1,0,0,0,1,0
124578,0,1,0,0,0,1,0,0,0,0,0,0,0
233516,0,0,0,0,0,0,1,0,0,1,0,1,0
264597,0,1,0,0,0,0,0,0,0,0,0,1,0
190759,0,1,0,1,0,0,1,0,0,1,0,1,0
175277,0,0,0,0,0,0,0,0,0,0,1,0,0
547349,0,0,0,0,0,0,0,0,0,0,0,0,0
594833,1,0,0,0,0,0,1,0,1,0,0,1,0
77569,0,0,0,1,0,0,0,0,0,1,0,0,0
161885,0,0,0,1,0,1,1,0,0,0,0,0,1
210100,0,0,0,0,0,1,1,0,0,0,0,0,0
40008,0,0,0,0,0,1,0,0,0,0,1,0,0
318211,0,0,0,1,0,1,1,1,0,0,0,0,0
403602,0,1,0,0,0,1,0,1,0,0,0,1,0
478515,0,0,0,1,0,0,1,0,0,0,0,0,0
334556,0,1,1,0,0,1,0,0,0,0,0,0,0
216225,0,0,0,1,1,0,0,1,1,0,0,0,0
610845,0,0,0,1,0,0,1,0,0,1,0,1,1
612403,1,0,0,0,0,0,0,1,1,0,0,0,0
648487,0,0,0,0,0,0,0,0,1,1,0,0,0
471914,1,0,0,0,0,0,0,0,1,0,0,0,0
260926,0,1,0,0,0,0,0,1,0,0,0,0,0
675031,1,0,1,0,0,0,0,1,1,0,0,0,0
613601,0,0,0,0,0,0,0,0,0,1,0,0,0
206279,0,0,0,0,0,0,0,1,0,0,0,0,0
143816,0,0,0,0,1,1,0,1,0,0,0,0,0
282198,0,0,0,0,0,0,0,0,0,0,1,0,0
443781,0,0,0,1,0,0,1,0,0,0,0,0,1
109279,0,0,0,1,0,0,1,0,0,0,0,0,1
361615,0,1,0,1,0,0,1,0,0,0,0,0,0
249914,0,0,0,0,0,0,1,0,0,0,0,1,0
554859,0,0,0,1,0,0,0,0,0,0,0,1,0
591449,0,0,0,1,0,0,1,1,0,1,0,1,0
254041,0,0,0,1,0,1,1,0,0,0,0,0,1
276271,0,0,0,0,0,0,0,0,0,0,1,0,0
32041,0,0,1,0,0,0,0,0,0,0,0,1,0
435143,0,0,0,1,0,0,1,0,0,0,0,0,1
157356,0,0,0,1,0,0,0,0,0,0,0,0,1
103411,0,1,0,0,1,1,0,1,0,0,0,0,0
142512,0,1,0,0,0,1,0,0,0,0,0,1,0
418589,0,1,1,0,0,1,0,1,0,0,0,0,0
83302,0,0,1,0,0,0,0,1,0,0,0,0,0
94477,0,0,0,0,0,0,0,0,0,0,1,0,0
662643,1,1,0,1,0,0,0,0,0,0,0,1,0
641093,0,0,0,1,0,0,0,0,0,1,0,0,1
606991,1,0,0,0,0,0,0,0,0,0,0,0,0
311174,0,0,0,0,0,0,0,0,0,0,1,0,0
427131,0,0,0,1,0,0,0,0,0,1,0,1,0
234881,0,0,0,0,0,0,1,0,0,1,0,1,0
444116,0,0,0,1,0,0,1,0,0,0,0,1,0
17221,0,0,0,0,0,0,0,0,0,0,1,0,0
388967,0,0,0,0,0,0,0,0,0,0,1,0,0
579526,0,0,0,0,0,1,1,1,0,0,0,0,1
321530,0,0,0,1,0,0,1,0,0,1,0,0,1
673809,0,1,0,0,0,0,0,0,1,1,0,0,0
430165,0,0,0,1,0,0,1,0,0,0,0,1,1
607397,1,1,0,0,0,0,0,1,0,0,0,0,0
33969,0,0,1,0,0,1,0,0,1,0,0,1,0
474014,0,0,0,0,0,0,0,1,0,0,0,0,0
275825,0,0,0,0,0,0,0,0,0,0,1,0,0
376126,0,0,0,0,0,1,1,1,1,0,0,1,0
276961,0,0,0,0,0,0,0,0,0,0,1,0,0
171511,0,0,0,0,0,0,0,0,0,0,1,0,0
513986,0,1,0,0,0,1,0,1,0,0,0,0,0
359704,0,1,0,1,0,0,1,0,0,0,0,1,1
263753,0,1,0,0,0,0,0,0,0,0,0,1,0
533671,0,0,0,1,0,0,0,0,0,1,0,0,0
191866,0,1,1,0,0,1,0,1,0,0,0,0,0
516749,0,1,1,0,0,1,0,0,0,0,0,0,0
314628,0,0,0,1,0,0,1,1,0,1,0,1,0
123720,0,1,0,0,0,0,0,0,0,0,0,1,0
488813,0,0,0,1,1,1,1,0,1,0,0,0,0
384524,0,0,0,0,0,0,1,0,0,0,1,1,0
285834,0,0,0,1,0,0,1,0,0,0,0,1,0
284422,0,0,0,1,0,0,1,0,0,0,0,1,0
512629,0,1,1,0,0,1,0,0,0,0,0,0,0
375395,0,0,0,1,0,0,1,0,0,0,1,0,0
267478,0,1,0,0,0,1,1,0,1,0,0,1,0
461703,1,1,0,0,0,0,0,0,0,0,0,1,0
508948,0,0,0,0,1,1,0,1,0,0,0,0,0
526765,0,0,0,0,0,0,0,0,0,0,1,0,0
642851,0,0,0,1,0,0,1,0,0,1,0,1,0
94408,0,0,1,0,0,1,0,0,0,0,0,1,0
64048,0,1,0,0,1,0,1,1,0,0,0,0,0
8494,0,0,0,1,0,1,1,1,0,0,0,1,0
589598,0,0,0,0,0,1,1,0,0,0,0,0,1
258624,0,0,0,0,0,0,0,0,0,0,1,0,0
143815,0,0,0,0,1,1,0,1,0,0,0,0,0
175299,0,0,0,0,0,0,0,0,0,0,1,0,0
351069,0,1,1,1,0,0,1,1,0,0,0,0,0
38249,0,0,0,1,0,0,0,0,1,0,0,0,0
524581,0,1,0,1,0,0,1,0,0,0,0,0,0
128249,0,1,0,0,0,0,0,0,0,0,0,1,0
319701,0,0,0,0,0,0,0,0,0,0,1,0,0
505629,0,1,1,0,0,1,0,1,0,0,0,0,0
393873,0,1,1,0,1,1,0,0,0,0,0,0,0
157279,0,0,0,1,0,0,1,0,0,0,0,1,0
564073,0,0,0,1,0,0,0,0,0,0,0,0,1
463930,1,0,0,0,0,1,0,1,0,0,0,1,0
48034,0,0,0,0,0,0,0,0,0,0,1,0,0
79280,0,0,0,1,0,0,0,0,0,0,0,0,0
175738,0,0,0,0,0,0,0,0,0,0,1,0,0
493966,0,1,1,0,1,1,0,1,0,0,0,0,0
91406,1,1,0,0,0,0,0,0,0,0,0,1,0
453522,0,0,0,1,0,1,1,1,0,0,0,0,1
649059,0,0,0,1,0,0,0,0,0,1,0,1,0
293209,1,0,0,0,0,0,0,1,0,0,0,1,0
623817,1,1,0,1,0,0,0,1,0,0,0,0,0
450422,0,0,0,0,0,0,1,0,1,0,0,0,0
525071,0,0,0,0,0,0,0,0,0,0,1,0,0
22499,0,0,0,1,0,0,1,0,0,0,0,0,1
566796,0,1,0,0,0,1,1,0,0,0,0,0,1
141150,0,1,0,0,0,0,0,0,0,0,0,1,0
65349,0,0,0,0,0,0,1,1,0,0,0,0,0
480672,0,0,0,1,0,0,1,0,0,1,0,0,0
654959,1,0,0,0,0,0,0,0,0,0,0,1,0
467354,0,0,0,0,0,0,0,1,1,0,0,0,0
63016,0,1,0,0,1,0,0,0,0,0,0,0,0
156737,0,0,0,1,0,0,1,0,0,0,0,0,1
513240,0,1,1,0,1,1,0,0,0,0,0,0,0
233810,0,0,0,0,0,0,1,0,0,0,0,1,0
332258,0,1,1,0,0,1,0,1,0,0,0,0,0
197122,0,0,0,1,1,0,1,1,0,0,0,0,0
223188,0,1,0,0,0,0,0,1,0,0,0,0,0
296755,0,1,0,0,1,1,0,1,0,0,0,0,0
227296,0,1,1,0,0,1,1,1,0,0,0,0,0
621117,0,0,0,1,0,0,1,0,0,1,0,0,1
18374,0,1,0,1,0,0,1,0,0,0,0,1,1
206448,0,0,0,0,0,0,0,1,0,0,0,0,1
482283,0,0,0,1,0,0,1,0,0,0,0,1,0
659103,0,0,0,1,0,0,1,0,0,1,0,1,1
341713,0,0,0,1,0,0,0,0,0,0,1,0,0
220361,0,1,1,0,1,0,1,0,1,0,0,0,0
646169,0,0,0,1,0,0,0,0,0,1,0,0,1
621025,0,0,0,0,0,0,0,0,1,1,0,0,0
444550,0,0,0,1,0,0,0,0,0,0,0,1,0
405208,0,0,1,0,0,0,0,1,0,0,0,0,0
235519,0,0,0,1,0,0,1,0,0,0,0,1,0
671697,1,0,0,0,0,0,0,0,0,0,0,1,1
380309,0,0,0,1,0,0,0,0,0,0,0,0,0
130831,0,0,1,0,0,1,1,0,0,0,0,1,0
470969,1,1,0,0,0,0,0,1,1,0,0,1,0
232524,0,0,0,1,0,0,1,0,0,1,0,1,0
587485,0,0,0,1,0,0,1,0,0,0,0,0,1
652161,1,1,0,0,0,0,0,1,0,0,0,1,0
513476,0,0,0,0,1,1,0,1,0,0,0,0,0
347498,0,0,0,1,0,0,1,0,0,0,0,0,1
466003,1,1,0,0,0,0,0,0,1,0,0,0,0
427512,0,0,0,1,0,1,1,0,0,0,0,0,1
180507,0,0,0,0,0,0,1,0,0,1,0,1,0
597327,0,0,0,1,0,0,0,0,0,1,0,0,1
335811,0,1,0,0,0,0,0,0,0,0,0,0,0
528354,0,0,0,1,0,0,1,0,0,0,1,0,0
229463,0,0,0,1,0,0,1,0,0,1,0,0,1
251090,0,0,0,1,0,0,0,0,0,0,0,1,0
652171,0,0,0,1,0,0,1,0,0,1,0,0,0
560170,0,0,0,1,0,1,0,1,0,0,0,0,0
506928,0,1,0,0,0,0,0,1,0,0,0,0,0
544823,0,0,0,0,0,0,0,0,0,0,0,0,0
614323,1,1,0,0,0,0,0,1,0,0,0,1,0
356970,0,0,0,0,0,0,1,0,0,0,0,0,1
547615,0,0,0,0,0,0,0,0,0,0,0,0,0
182715,0,1,0,0,0,1,1,0,0,0,0,0,0
463265,0,1,0,0,0,0,0,1,0,0,0,0,0
428013,0,0,0,1,0,1,1,0,0,0,0,0,1
202692,0,0,0,0,0,0,0,0,0,0,1,0,0
154033,0,1,0,0,0,0,0,0,0,0,0,1,0
219258,0,0,0,0,1,0,0,0,1,0,0,0,0
605577,1,1,0,0,0,1,0,0,0,0,0,1,0
419518,0,0,0,0,1,1,0,1,0,0,0,1,0
229826,0,0,0,1,0,0,0,0,0,0,0,1,1
249143,0,0,0,0,0,0,0,0,0,0,1,0,0
156449,0,0,0,1,0,0,0,0,0,0,0,1,0
525892,0,0,0,0,0,0,0,0,0,0,1,0,0
311262,0,0,0,0,0,0,0,0,0,0,1,0,0
66586,0,0,0,1,0,1,0,1,1,0,0,0,0
146409,0,1,0,1,0,1,0,0,0,0,0,1,0
308044,0,0,0,0,1,0,0,0,1,0,0,0,0
79189,0,0,0,1,0,0,1,0,0,0,0,1,0
262175,0,1,0,0,0,0,0,0,1,0,0,1,0
384416,0,0,0,0,0,0,0,0,0,0,1,0,0
76834,0,0,0,1,0,0,0,0,0,0,0,1,1
605433,1,1,1,0,0,0,1,0,0,0,0,0,0
413248,0,1,0,1,0,0,1,0,0,0,0,0,0
626783,0,1,0,0,0,0,1,0,0,1,0,1,0
30152,0,1,1,0,0,0,0,0,0,0,0,1,0
156757,0,0,0,1,0,1,1,0,0,0,0,1,1
524275,0,1,0,0,0,1,0,0,0,0,0,1,0
259379,0,0,0,0,0,0,0,1,0,0,0,0,0
362726,0,0,1,0,0,1,0,1,0,0,0,0,0
601621,1,0,1,0,0,1,1,0,1,0,0,0,0
650053,0,0,0,1,0,0,0,0,0,1,0,1,0
42657,0,1,0,0,0,0,0,0,0,0,0,1,0
85398,0,0,0,1,0,0,0,0,0,0,0,1,0
565524,0,0,0,0,0,0,1,1,0,0,0,0,1
274091,0,0,0,1,0,0,1,1,0,0,0,1,0
46444,0,0,0,0,0,0,0,1,0,0,0,0,0
217041,0,0,0,1,0,0,1,0,0,0,0,1,0
675187,1,0,0,0,0,0,0,1,0,0,0,0,1
564270,0,1,0,1,0,1,1,0,0,0,0,1,1
7197,0,0,0,0,0,0,1,1,0,0,0,0,0
432849,0,0,0,1,0,0,1,0,0,0,0,0,1
223128,0,0,0,1,0,0,1,0,0,0,0,0,1
629111,1,0,0,1,0,0,1,0,0,0,0,0,0
13113,0,0,0,0,0,0,0,1,1,0,0,1,0
484818,0,0,0,1,0,0,1,0,0,0,0,0,0
605039,1,1,0,0,0,0,0,0,0,0,0,1,0
509377,0,1,0,0,0,1,0,0,0,0,0,1,0
63545,0,0,1,1,1,0,0,1,1,0,0,0,0
268396,0,0,1,1,0,0,1,1,1,0,0,0,0
477458,0,0,0,1,0,1,1,0,0,0,0,1,0
466329,0,0,1,0,0,0,0,1,1,0,0,0,0
318954,0,1,0,1,0,1,1,0,0,0,0,1,0
142326,0,0,0,0,0,0,0,1,1,0,0,1,0
476347,0,0,1,0,0,1,0,0,0,0,0,0,0
418905,0,1,0,0,0,0,0,0,0,0,0,1,0
9960,0,0,0,1,0,1,0,1,0,0,0,0,0
139449,0,1,0,0,1,1,0,1,0,0,0,0,0
430665,0,0,0,1,0,1,0,1,0,0,0,1,0
235282,0,0,0,0,0,0,1,0,0,0,0,1,0
313801,0,0,0,0,0,0,0,0,0,0,1,0,0
672901,0,0,0,1,0,0,0,0,0,1,0,0,0
310062,0,0,0,0,0,0,0,0,0,0,1,0,0
73784,0,0,0,1,0,0,1,0,0,0,0,1,0
274763,0,0,0,1,0,1,1,0,0,0,0,1,0
555187,1,1,1,0,0,0,0,1,0,0,0,0,1
480131,0,0,0,1,0,0,0,0,0,0,0,1,0
39059,0,0,0,0,0,0,0,1,1,0,0,0,0
172989,0,0,0,0,0,0,0,1,1,0,0,0,0
485171,0,0,0,1,0,1,1,0,1,0,0,0,0
573397,0,0,0,1,0,0,1,0,0,0,0,0,0
609885,0,0,0,1,0,0,0,0,0,1,0,1,0
303189,0,1,1,0,1,0,0,0,0,0,0,0,0
164011,0,1,0,1,0,0,1,0,0,0,0,0,0
581717,0,0,0,1,0,0,0,0,0,0,0,1,0
81523,0,1,0,0,1,1,0,1,0,0,0,0,0
360069,0,1,0,0,0,1,0,1,0,0,0,0,0
184201,0,0,0,0,0,0,1,1,1,1,0,0,0
422947,0,1,1,0,1,0,0,1,0,0,0,0,0
653603,1,0,0,0,0,0,0,0,0,0,0,1,0
668209,1,0,0,0,0,0,0,0,0,0,0,0,0
169463,0,0,0,0,1,0,0,1,1,0,0,0,0
379709,0,0,0,1,0,1,0,1,1,0,0,0,0
287320,0,0,0,1,0,1,0,0,0,0,0,1,0
220086,0,0,0,0,1,1,0,1,0,0,0,0,1
600419,1,1,0,1,0,0,0,0,0,0,0,1,0
284931,0,1,0,1,0,1,1,0,0,0,0,0,0
134210,0,1,0,0,0,0,1,0,0,0,0,1,1
611659,1,0,0,0,0,0,0,1,0,0,0,0,0
117061,0,1,0,1,0,1,1,0,0,0,0,1,0
505195,0,0,0,0,1,1,0,1,1,0,0,0,0
669541,0,1,0,0,0,0,0,0,0,1,0,1,0
268524,0,1,0,1,0,0,1,1,0,0,0,0,0
667987,1,0,0,0,0,0,0,1,0,0,0,0,0
576258,0,0,0,1,0,1,1,1,0,0,0,1,0
153979,1,0,0,0,0,0,0,1,1,0,0,0,0
284700,0,0,0,1,0,0,1,1,0,0,0,0,0
383849,0,0,0,0,0,0,0,0,0,0,1,0,0
234591,0,0,0,1,0,0,0,0,0,1,0,1,0
592409,1,1,0,1,0,0,1,0,0,0,0,0,0
648483,1,0,0,0,0,0,0,1,1,0,0,0,0
561775,0,0,0,1,0,1,1,1,0,0,0,0,0
271185,0,1,0,0,0,1,1,0,1,0,0,1,0
629955,1,0,1,0,0,0,0,0,1,0,0,1,0
55638,0,1,0,0,0,0,0,0,0,0,0,0,0
137764,0,0,1,0,0,0,0,0,0,0,0,1,0
302139,0,0,0,0,0,0,0,1,0,0,0,0,0
518500,0,0,1,0,0,1,0,0,0,0,0,1,0
644923,0,0,0,1,0,0,0,0,0,1,0,1,0
197172,0,0,0,1,1,0,1,1,0,0,0,0,0
306589,0,1,0,0,0,0,0,1,0,0,0,1,0
62796,0,1,1,0,1,1,1,0,0,0,0,0,0
85967,0,1,0,0,0,0,0,0,0,0,0,0,0
618623,1,0,0,0,0,0,0,0,0,0,0,0,0
316168,0,0,0,0,0,0,0,0,0,0,1,0,0
555971,1,0,1,0,0,1,0,0,1,0,0,1,0
666065,1,1,0,0,0,0,0,0,0,0,0,0,0
624811,1,1,0,0,0,0,1,0,0,0,0,1,0
620119,0,0,0,0,0,0,0,0,0,1,0,0,0
481175,0,0,0,1,0,0,1,0,0,1,0,0,0
225836,0,0,0,0,0,0,0,1,0,0,0,0,0
107323,0,1,0,0,0,0,1,1,0,0,0,1,1
165612,0,0,0,1,0,0,1,0,0,0,0,0,1
614137,1,0,0,0,0,0,0,1,0,0,0,0,0
562887,0,1,0,1,0,0,1,1,0,0,0,0,0
498875,0,0,0,0,0,0,0,1,1,0,0,0,0
238860,0,1,0,0,0,0,0,0,0,0,0,0,1
588972,0,0,0,1,0,0,1,0,0,0,0,1,0
192157,0,0,0,0,1,1,0,0,1,0,0,0,0
146462,0,1,1,0,0,1,0,1,0,0,0,0,0
108427,0,0,0,1,0,0,1,0,0,0,0,1,0
129145,1,1,0,0,0,0,0,1,0,0,0,0,0
550439,1,1,1,0,0,1,0,0,0,0,0,0,0
653441,1,1,0,0,0,0,0,0,0,0,0,0,0
641593,0,0,0,1,0,0,1,0,1,1,0,0,0
458696,0,0,0,0,0,0,0,0,0,0,1,1,0
402196,0,0,0,0,0,0,0,0,1,1,0,1,0
605973,0,0,0,1,0,0,1,0,0,1,0,0,0
521461,0,1,1,0,0,1,1,0,0,0,0,0,0
